,centroid_x,centroid_y,std_x,std_y,freq,movement_freq,touchdown_freq,velocity,gesture
2013-07-01 17:24:56,301.72083333333336,511.05833333333334,152.63746794659713,113.59281888130316,120,118,2,15.47523635833333,4
2013-07-01 17:24:57,363.03731343283584,511.62686567164178,209.0156640757736,107.48725587896803,67,65,2,12.970087716417909,4
2013-07-01 17:24:58,530.98818897637796,509.07086614173227,249.04801653884391,109.54856363857803,127,125,2,12.343287557480314,4
2013-07-01 17:24:59,528.7265625,505.890625,249.38172254767682,114.8955009210098,128,126,2,12.6383000765625,4
2013-07-01 17:25:00,722.5,510.37681159420288,134.41206397186406,119.47745928801744,69,68,1,11.119475750724636,4
2013-07-01 17:25:01,523.43656716417911,494.71268656716416,262.08366498082472,131.67664279929639,134,132,2,12.959788416417908,4
2013-07-01 17:25:02,505.09126984126982,488.49603174603175,259.6160118389746,133.3980284116935,126,125,1,13.63551074444444,4
2013-07-01 17:25:03,311.05303030303031,472.38636363636363,187.0904784977636,148.82906548878731,66,65,1,15.446556227272724,4
2013-07-01 17:25:04,507.03271028037381,512.27102803738319,284.9995139935283,120.30398369268329,107,105,2,10.765854009345784,4
2013-07-01 17:25:05,509.57835820895525,474.22761194029852,273.12951604619764,149.58064960284025,134,132,2,15.028507052238799,4
2013-07-01 17:25:06,695.58695652173913,470.59420289855075,200.3632171780888,156.8745348097701,69,68,1,15.136987304347828,4
2013-07-01 17:25:07,526.40909090909088,458.07954545454544,243.48369240329586,134.27277735536381,132,130,2,13.689633262121209,4
2013-07-01 17:25:08,543.70289855072463,440.05797101449275,252.03145903220499,156.38835564937202,138,136,2,15.08443674347826,4
2013-07-01 17:25:09,554.52877697841723,431.38129496402877,262.07373789340454,149.28699603052556,139,137,2,14.847015033093534,4
2013-07-01 17:25:10,562.56451612903231,422.5774193548387,254.88150869174211,148.2282280933245,155,153,2,13.597268487741932,4
2013-07-01 17:25:11,562.56451612903231,422.5774193548387,254.88150869174211,148.2282280933245,155,153,2,13.597268487741932,4
2013-07-01 17:25:12,581.01999999999998,402.63333333333333,238.18723868238811,138.13350300793735,150,148,2,11.685475686666663,4
2013-07-01 17:25:13,576.03374233128829,392.90490797546011,225.48660774906367,134.79792320069279,163,161,2,12.807653343558281,4
2013-07-01 17:25:14,482.33749999999998,342.26666666666665,187.0929886368242,120.41334506385822,120,119,1,16.024884316666665,4
2013-07-01 17:25:15,579.48299319727892,405.01700680272108,199.63347763769266,111.27364170783939,147,145,2,10.924999568707481,4
2013-07-01 17:25:16,559.89423076923072,389.3621794871795,211.53923611971885,126.01399786196248,156,154,2,13.162604721794869,4
2013-07-01 17:25:17,687.94285714285718,400.93809523809523,186.59230694481752,158.35717137883665,105,104,1,16.009564977142855,4
2013-07-01 17:25:18,750.11643835616439,478.40068493150687,165.23180207687625,117.53841074103232,146,145,1,9.4181729424657519,4
2013-07-01 17:25:19,722.88271604938268,455.04012345679013,184.42439868370008,137.18563134830069,162,161,1,12.70099555308642,4
2013-07-01 17:25:20,713.63586956521738,445.43478260869563,228.26620885674029,167.83579130450502,92,92,0,15.965840967391307,4
2013-07-01 17:25:21,843.26950354609926,568.24468085106378,161.60082564466529,151.51400945387945,141,140,1,8.4290751134751698,4
2013-07-01 17:25:22,808.64240506329111,541.99367088607596,191.3969271742846,172.38966735833236,158,157,1,13.775601145569611,4
2013-07-01 17:25:23,797.92857142857144,550.78571428571433,237.96183528361516,214.37892793431925,98,97,1,19.112747265306119,4
2013-07-01 17:25:24,894.51689189189187,628.42229729729729,155.45316042741817,136.11668054995408,148,146,2,10.539568972972967,4
2013-07-01 17:25:25,862.94135802469134,598.75617283950612,187.47057231431984,166.67118331239078,162,160,2,14.051272641975304,4
2013-07-01 17:25:26,683.00390625,545.4453125,331.86265952615196,167.84249546804571,128,126,2,17.044198153125006,4
2013-07-01 17:25:27,554.62732919254654,519.77018633540376,358.97953580036733,161.05370798460393,161,159,2,13.399011817391296,4
2013-07-01 17:25:28,554.62732919254654,519.77018633540376,358.97953580036733,161.05370798460393,161,159,2,13.399011817391296,4
2013-07-01 17:25:29,253.74206349206349,459.92460317460319,191.24858937128906,137.65927600362164,126,124,2,14.943461841269842,4
2013-07-01 17:25:30,276.39506172839504,442.0679012345679,210.08479086869662,148.87906745827243,162,160,2,13.405475450617287,4
2013-07-01 17:25:31,302.47826086956519,423.55797101449275,217.2742714014058,153.92556823490079,138,137,1,15.212334821739136,4
2013-07-01 17:25:32,505.54878048780489,489.04065040650408,337.8153015019131,158.3958078376985,123,121,2,10.900284653658533,4
2013-07-01 17:25:33,516.3125,453.015625,315.72516484591648,170.63096393958756,160,158,2,14.305122621249996,4
2013-07-01 17:25:34,605.82945736434112,428.80232558139534,286.48818213058019,181.80172942707233,129,128,1,17.00673894573643,4
2013-07-01 17:25:35,772.17132867132864,504.27272727272725,192.7895764606692,148.9758786514596,143,141,2,11.92328282517482,4
2013-07-01 17:25:36,719.21385542168673,463.88253012048193,230.07220418859188,175.09143861072076,166,164,2,14.231463397590359,4
2013-07-01 17:25:37,660.30241935483866,416.74193548387098,237.58769727521275,177.30522903563198,124,123,1,17.112088693548383,4
2013-07-01 17:25:38,554.47872340425533,464.12765957446811,268.35703744093047,142.21052558311612,141,139,2,11.11070582269503,4
2013-07-01 17:25:39,569.64506172839504,436.61728395061726,258.62935830153157,154.16732403070512,162,160,2,13.387245808641966,4
2013-07-01 17:25:40,460.49553571428572,402.40178571428572,226.47735697666081,162.97497236816494,112,110,2,15.710683999999999,4
2013-07-01 17:25:41,535.19463087248323,451.51342281879192,226.026993360825,130.43206456718841,149,147,2,13.717754885906032,4
2013-07-01 17:25:42,535.19463087248323,451.51342281879192,226.026993360825,130.43206456718841,149,147,2,13.717754885906032,4
2013-07-01 17:25:43,663.28947368421052,433.46315789473687,174.90714221739546,154.86069996670207,95,94,1,17.380529978947362,0
2013-07-01 17:25:44,660.96621621621625,484.98648648648651,182.71544481659978,127.86869798536476,74,73,1,14.176027675675675,0
2013-07-01 17:25:45,618.95833333333337,451.66666666666669,177.96112915100463,118.87151825861127,60,60,0,15.695705833333335,0
2013-07-01 17:25:46,510.05555555555554,388.44444444444446,6.7560188609601184,4.7739762958361718,18,17,1,1.8828377111111112,0
2013-07-01 17:25:47,491.0779220779221,377.52597402597405,23.823510189111428,13.251587815461816,77,76,1,1.8367748415584411,7
2013-07-01 17:25:48,493.0625,383.6875,20.890582452032906,18.068792156644008,136,135,1,1.8646920132352931,7
2013-07-01 17:25:49,482.39795918367349,384.66836734693879,25.069693541709555,19.581511934180931,196,195,1,1.9584331469387755,7
2013-07-01 17:25:50,482.2578125,383.853515625,23.691272851278494,18.583753903895175,256,255,1,1.9893084601562507,7
2013-07-01 17:25:51,481.59395973154363,382.6543624161074,23.445643786224881,20.259960291329662,298,298,0,2.2268312013422835,7
2013-07-01 17:25:52,480.21833333333331,389.20333333333332,26.401482752438845,25.66067463971731,300,300,0,2.7092951733333335,7
2013-07-01 17:25:53,471.37541528239205,391.44684385382061,29.077573149140893,27.849425457967051,301,301,0,3.0311331063122928,7
2013-07-01 17:25:54,472.36212624584715,390.55315614617939,31.016395032262398,30.168452037498763,301,301,0,3.396408604651163,7
2013-07-01 17:25:55,469.02325581395348,391.68770764119603,36.488735120550068,32.249891189391171,301,301,0,3.9266072990033209,7
2013-07-01 17:25:56,462.37873754152827,397.36544850498336,36.179083456248804,32.335857324053052,301,301,0,4.0528290697674469,7
2013-07-01 17:25:57,461.11333333333334,397.94,36.438895876033932,31.861789740768735,300,300,0,4.1912178633333337,7
2013-07-01 17:25:58,466.89333333333332,402.23000000000002,37.608064435581582,33.70629239707624,300,300,0,4.2863168533333322,7
2013-07-01 17:25:59,467.09166666666664,415.27166666666665,37.97987185482917,34.941332060700596,300,300,0,4.3414023266666666,7
2013-07-01 17:26:00,468.05166666666668,429.43333333333334,34.401813612389901,34.006327695002298,300,300,0,4.1273049300000011,7
2013-07-01 17:26:01,467.82833333333332,438.47333333333336,34.397898413611308,35.623720380312314,300,300,0,4.204478563333331,7
2013-07-01 17:26:02,464.83333333333331,445.83833333333331,34.63972079001573,35.369450433513599,300,300,0,4.3303344333333351,7
2013-07-01 17:26:03,462.26086956521738,451.84615384615387,34.85206762924215,34.355349078785906,299,299,0,4.4648362073578589,7
2013-07-01 17:26:04,460.82166666666666,455.58333333333331,34.490544929308236,36.095326996609792,300,300,0,4.5751188066666639,7
2013-07-01 17:26:05,461.62166666666667,459.09666666666669,35.772380985336994,39.813746834633122,300,300,0,4.9579451066666653,7
2013-07-01 17:26:06,466.74749163879596,461.70568561872909,38.663719081552529,40.767638350691684,299,299,0,5.405371060200669,7
2013-07-01 17:26:07,473.02173913043481,465.18729096989966,38.436062515081467,39.367802387029322,299,299,0,5.4470131906354506,7
2013-07-01 17:26:08,477.48006644518273,464.44684385382061,37.730110892966984,40.271356632295493,301,301,0,5.4524565415282407,7
2013-07-01 17:26:09,486.89833333333331,459.94666666666666,37.25872882248045,40.890838719606506,300,300,0,5.4279207833333381,7
2013-07-01 17:26:10,495.68666666666667,453.23833333333334,35.567428387442853,37.295045676276445,300,300,0,4.8747591433333337,7
2013-07-01 17:26:11,502.12292358803984,448.98504983388705,31.17121812544616,31.723949035613053,301,301,0,4.1559255813953486,7
2013-07-01 17:26:12,505.6112956810631,448.26744186046511,28.737143304713285,27.79881417915961,301,301,0,3.7950918172757495,7
2013-07-01 17:26:13,511.28308823529414,450.72058823529414,26.396263727412073,25.809782800589097,272,272,0,3.5700259044117679,7
2013-07-01 17:26:14,513.39858490566041,452.73820754716979,24.787922221021677,22.700733908722409,212,212,0,3.2527465283018864,7
2013-07-01 17:26:15,511.66447368421052,457.0888157894737,26.670405276297636,21.840868033783543,152,152,0,3.4204750592105269,7
2013-07-01 17:26:16,675.76666666666665,320.87666666666667,208.90658670487164,183.70308090808669,150,149,1,3.4861122600000001,7
2013-07-01 17:26:17,851.65666666666664,172.0,173.9923833157691,159.35842425974957,150,149,1,3.181232500000001,7
2013-07-01 17:26:18,942.1910112359551,92.544943820224717,26.440585309595356,23.742574271710168,178,177,1,2.9663881179775298,7
2013-07-01 17:26:19,938.48949579831935,95.945378151260499,26.288542027637039,22.946487915633305,238,237,1,2.8767964747899191,7
2013-07-01 17:26:20,934.07718120805373,97.369127516778519,27.007713378341062,23.157228363922055,298,297,1,2.8799656812080565,7
2013-07-01 17:26:21,931.37166666666667,96.641666666666666,28.53460078622086,23.52236743587223,300,300,0,2.8887684160000013,7
2013-07-01 17:26:22,926.86877076411963,97.45348837209302,27.83280836501962,22.801889456593241,301,301,0,2.8626488451827257,7
2013-07-01 17:26:23,918.13741721854308,126.95529801324503,27.285530171909723,65.885525573857649,302,301,1,2.7859823655629143,7
2013-07-01 17:26:24,911.24834437086088,159.52649006622516,30.865686641766299,86.039207011229266,302,301,1,3.0584689350993379,7
2013-07-01 17:26:25,907.08278145695363,189.82119205298014,35.373678225125133,87.908247326834754,302,301,1,3.4214383490066247,7
2013-07-01 17:26:26,903.31125827814571,221.07119205298014,35.786546114383619,73.973186292525213,302,301,1,3.6295433298013244,7
2013-07-01 17:26:27,899.42358803986713,247.02657807308969,36.031201410486894,39.187233779017738,301,300,1,3.8306593953488384,7
2013-07-01 17:26:28,899.36166666666668,240.50666666666666,36.815344570913773,37.414383274460839,300,300,0,4.0918557,7
2013-07-01 17:26:29,902.20166666666671,231.45166666666665,36.980133379579677,34.867333331755965,300,300,0,4.0030264566666682,7
2013-07-01 17:26:30,903.14833333333331,226.63833333333332,35.52784715732659,33.639939292566844,300,300,0,3.9957461533333358,7
2013-07-01 17:26:31,902.01999999999998,223.16666666666666,35.606445998660163,32.323442038862225,300,300,0,4.2144748966666654,7
2013-07-01 17:26:32,899.77333333333331,222.30666666666667,38.029850389191985,33.419762976622117,300,300,0,4.5359842499999994,7
2013-07-01 17:26:33,901.41999999999996,222.34333333333333,41.581269097989001,33.49647496387604,300,300,0,4.8704443433333324,7
2013-07-01 17:26:34,903.89833333333331,217.79499999999999,43.556085750542451,33.263724881266512,300,300,0,5.0428710766666676,7
2013-07-01 17:26:35,906.94816053511704,213.4581939799331,42.930349650353975,31.55753919349257,299,299,0,4.9418154481605372,7
2013-07-01 17:26:36,913.26086956521738,208.20401337792643,43.442496597809537,29.441504693270169,299,299,0,4.8618760401337786,7
2013-07-01 17:26:37,916.9666666666667,205.70333333333335,41.364485060292964,27.715715008221281,300,300,0,4.7394670166666675,7
2013-07-01 17:26:38,917.03846153846155,206.33333333333334,38.784702021025794,26.961653506488048,273,273,0,4.6025602710622726,0
2013-07-01 17:26:39,916.36619718309862,207.56572769953053,37.294242854535341,27.021486891567644,213,213,0,4.6594755258215965,0
2013-07-01 17:26:40,916.60714285714289,206.75324675324674,39.142523400881643,27.179399563484246,154,154,0,4.8489734220779228,0
2013-07-01 17:26:41,908.76595744680856,209.71276595744681,37.668596067794063,26.434082081529219,94,94,0,4.9369697340425533,0
2013-07-01 17:26:42,903.60606060606062,221.06060606060606,23.612019441826988,22.87730779880394,33,33,0,4.7723615757575759,0
2013-07-01 17:26:43,889.71518987341767,95.879746835443044,24.146943792430431,22.182693529929558,79,78,1,3.05991082278481,7
2013-07-01 17:26:44,897.7805755395683,88.942446043165461,26.728717329890205,24.99014872112512,139,138,1,3.3238536906474807,7
2013-07-01 17:26:45,902.96984924623121,87.4748743718593,27.652316385652671,27.116180488821051,199,198,1,3.4785081708542696,7
2013-07-01 17:26:46,897.35823754789271,94.574712643678154,76.825220087528322,38.72470852566714,261,258,3,3.3913891149425273,8
2013-07-01 17:26:47,895.57009345794393,100.51246105919003,94.098305857776836,48.673447912971611,321,317,4,3.3459226947040479,8
2013-07-01 17:26:48,893.14026402640263,105.03630363036304,119.67861611372737,52.755436638330281,303,299,4,3.3856616138613873,8
2013-07-01 17:26:49,880.25980392156862,117.5702614379085,151.50167553678486,58.06044728511673,306,299,7,3.2278298888888903,8
2013-07-01 17:26:50,877.47719869706839,121.52768729641694,162.23680385212609,63.312032399810924,307,299,8,3.2420554299674289,8
2013-07-01 17:26:51,874.78382838283824,126.47854785478548,184.48226812940342,69.747489464682616,303,295,8,3.1263404118811904,8
2013-07-01 17:26:52,867.25,131.37745098039215,192.58749874311974,67.567031790338447,306,296,10,3.0656509928104594,8
2013-07-01 17:26:53,863.03583061889253,133.62377850162866,200.36908840384584,66.341001045079182,307,296,11,3.1810495661237792,8
2013-07-01 17:26:54,869.36557377049178,132.34098360655739,199.84791494281038,64.05332990093298,305,296,9,3.4677365960655746,8
2013-07-01 17:26:55,852.78664495114003,144.55374592833877,225.18114186388954,60.929721199630045,307,296,11,3.3551574736156353,8
2013-07-01 17:26:56,853.36290322580646,145.79354838709676,213.68128675365128,50.20760418614433,310,300,10,3.664738672903229,8
2013-07-01 17:26:57,858.04368932038835,145.95145631067962,211.46864816439017,53.448277943073762,309,300,9,3.7237072640776714,8
2013-07-01 17:26:58,868.52272727272725,145.68181818181819,201.99406448619169,54.303925694825367,308,300,8,3.8516639564935105,8
2013-07-01 17:26:59,854.9742765273312,151.70578778135049,214.26252960849916,57.392503432630427,311,300,11,4.079879281672028,8
2013-07-01 17:27:00,855.02903225806449,146.09032258064516,208.89131934284657,52.975584257313244,310,300,10,4.3521183258064511,8
2013-07-01 17:27:01,861.99516129032259,142.15000000000001,209.71781582461173,55.980688273251218,310,300,10,4.2821240541935479,8
2013-07-01 17:27:02,853.97580645161293,141.86774193548388,219.62814313616124,53.374890082554479,310,300,10,4.6261181025806444,8
2013-07-01 17:27:03,833.64423076923072,156.77403846153845,229.89415997314961,62.167852335626314,312,300,12,4.5388096692307691,8
2013-07-01 17:27:04,838.97419354838712,158.30000000000001,205.71478742552446,75.724923754797544,310,300,10,4.1964195445161261,8
2013-07-01 17:27:05,839.85761589403978,158.31456953642385,202.79945970200899,79.40109323945984,302,292,10,3.9092528953642405,8
2013-07-01 17:27:06,831.06291390728472,158.1953642384106,185.86172927051922,83.191798437559498,302,292,10,3.5775923781456975,8
2013-07-01 17:27:07,823.513201320132,159.22442244224422,184.02115257045864,81.270962436433166,303,292,11,3.2938442415841607,8
2013-07-01 17:27:08,832.99006622516561,150.53807947019868,178.00941565114096,79.154823521152252,302,292,10,3.2327932026490087,8
2013-07-01 17:27:09,832.2833333333333,147.38833333333332,195.298934032771,61.125905186249383,300,291,9,3.2958422806666694,8
2013-07-01 17:27:10,840.4948453608248,144.95017182130584,170.17357510199196,58.775963521676204,291,284,7,3.4174856068728543,8
2013-07-01 17:27:11,835.43478260869563,149.25869565217391,186.36876532514009,52.861888831819712,230,224,6,3.7626643782608715,0
2013-07-01 17:27:12,849.77844311377248,147.21556886227546,169.94018796126034,54.52617584734778,167,164,3,3.8737694850299418,0
2013-07-01 17:27:13,848.91428571428571,140.04761904761904,160.11146143364502,40.210236199730225,105,104,1,3.9896338190476186,0
2013-07-01 17:27:14,870.89999999999998,115.56666666666666,19.186465399999729,36.704687587678663,45,45,0,3.9095640888888892,0
2013-07-01 17:27:15,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:27:16,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:27:17,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:27:18,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:27:19,77.444444444444443,120.68518518518519,11.604320592359384,22.664419823280873,27,27,0,3.7377275555555554,7
2013-07-01 17:27:20,106.54597701149426,119.94252873563218,30.721047268204892,20.956408977973076,87,87,0,3.4247978275862079,7
2013-07-01 17:27:21,111.74149659863946,117.78571428571429,29.098107182091219,19.830877404445246,147,147,0,3.2798241768707506,7
2013-07-01 17:27:22,118.8840579710145,112.56521739130434,32.420980665865557,23.003099154351752,207,207,0,3.3468170289855088,7
2013-07-01 17:27:23,120.39700374531836,103.06741573033707,31.744540564487025,29.202706546007569,267,267,0,3.30620989138577,8
2013-07-01 17:27:24,153.493399339934,108.47194719471948,128.06915540269068,61.626263848011689,303,300,3,3.1579245841584176,8
2013-07-01 17:27:25,180.28688524590163,113.71475409836066,174.83137691430917,78.763609592718652,305,300,5,2.9878378118032818,8
2013-07-01 17:27:26,196.66123778501628,116.70521172638436,180.71439812217221,92.238662297446325,307,300,7,2.8320832332247585,8
2013-07-01 17:27:27,211.36245954692558,124.84142394822007,193.91399556774616,98.54235904035643,309,300,9,2.6853477236245982,8
2013-07-01 17:27:28,225.52875399361022,148.65335463258785,198.73620933621308,106.88281593819016,313,300,13,2.7015000019169348,8
2013-07-01 17:27:29,211.63022508038586,167.88263665594855,181.3594984116981,102.16990065947776,311,300,11,2.7953753138263684,8
2013-07-01 17:27:30,205.04326923076923,192.69070512820514,166.90706991228805,100.85221117326365,312,300,12,2.9144102403846155,8
2013-07-01 17:27:31,200.88461538461539,224.93269230769232,174.90065941234786,90.575217654600948,312,300,12,3.0036089839743596,8
2013-07-01 17:27:32,205.52076677316293,260.03674121405749,186.42082267024571,78.402884306327721,313,300,13,3.0620580364217265,8
2013-07-01 17:27:33,210.51607717041801,289.24758842443731,196.31886028087348,57.965115640894915,311,300,11,3.1397969916398729,8
2013-07-01 17:27:34,212.12700964630224,316.17202572347264,193.87469542513853,52.660723155902033,311,299,12,3.1289611266881057,8
2013-07-01 17:27:35,206.17096774193547,339.65806451612906,180.44974323620386,46.133047875402191,310,299,11,3.2947121496774212,8
2013-07-01 17:27:36,217.77170418006432,352.81028938906752,199.41365898631972,42.033293527330258,311,299,12,3.4478575247588457,8
2013-07-01 17:27:37,208.47903225806451,363.64354838709676,194.20578960861863,39.098140649587471,310,299,11,3.5473446832258069,8
2013-07-01 17:27:38,203.88906752411575,377.88263665594855,195.72661911064247,45.076206664039077,311,300,11,3.5480121659163975,8
2013-07-01 17:27:39,195.17845659163987,395.80868167202573,192.85082272240112,58.088804833341811,311,300,11,3.6187465871382618,8
2013-07-01 17:27:40,192.06410256410257,414.14583333333331,201.02491181506116,72.344880391894208,312,300,12,3.4456956461538462,8
2013-07-01 17:27:41,191.57556270096464,434.04501607717043,191.54134544216623,70.715054512867454,311,299,12,3.1519110713826386,8
2013-07-01 17:27:42,216.32532051282053,445.31730769230768,226.5980316375655,79.227370033992031,312,299,13,2.8712296192307729,8
2013-07-01 17:27:43,220.62218649517686,459.95337620578778,230.78030578545827,82.814358540653743,311,298,13,2.6027135569131876,8
2013-07-01 17:27:44,226.29936305732485,462.56210191082801,234.77203857239823,85.832412293030174,314,300,14,2.4882258732484099,8
2013-07-01 17:27:45,226.29807692307693,460.22596153846155,228.97363458247864,81.267418508093201,312,299,13,2.4012196961538477,8
2013-07-01 17:27:46,212.34615384615384,464.70192307692309,214.04622900757235,79.641475138311577,312,300,12,2.4117627576923106,8
2013-07-01 17:27:47,194.47124600638978,468.98562300319486,181.73301018546604,71.985824488261841,313,301,12,2.4723408415335499,8
2013-07-01 17:27:48,176.39423076923077,473.71474358974359,155.87000426725646,63.354997168116,312,300,12,2.4169832134615397,8
2013-07-01 17:27:49,169.65857605177993,478.94983818770226,143.24117716957937,61.055847133010623,309,299,10,2.4664727508090629,8
2013-07-01 17:27:50,161.57766990291262,488.29611650485435,136.79548124137548,62.126955673307705,309,300,9,2.4804020711974135,8
2013-07-01 17:27:51,167.34726688102893,488.89710610932474,147.7031241635303,64.587055713911568,311,300,11,2.5098468842443742,8
2013-07-01 17:27:52,157.90353697749197,497.85048231511252,123.80066061251287,53.239077251026998,311,300,11,2.4231042591639897,8
2013-07-01 17:27:53,162.24920127795528,496.01437699680514,131.54273292088735,56.377254497631711,313,301,12,2.4947022057508015,8
2013-07-01 17:27:54,162.23734177215189,494.95569620253167,136.67032166270621,58.149066234619966,316,301,15,2.5350364139240513,8
2013-07-01 17:27:55,167.27044025157232,494.29874213836479,142.4867888296061,60.98906452884512,318,301,17,2.6058853861635227,8
2013-07-01 17:27:56,164.75786163522014,498.60849056603774,138.28534659576241,63.333191000114745,318,301,17,2.678609218867924,8
2013-07-01 17:27:57,168.54936305732485,498.38375796178343,140.25823952120109,64.399449999774973,314,297,17,2.7485256745222948,8
2013-07-01 17:27:58,175.93949044585986,496.19267515923565,141.44880592462809,64.292328410947817,314,297,17,2.7674830216560524,8
2013-07-01 17:27:59,178.23801916932908,495.6916932907348,137.59187510453398,61.842606734358178,313,297,16,2.5522619361022389,8
2013-07-01 17:28:00,182.21884984025559,491.54792332268369,135.96556123615508,59.28319910391231,313,297,16,2.4759943795527173,8
2013-07-01 17:28:01,185.75160256410257,488.42788461538464,135.64648705661247,53.049395395054574,312,297,15,2.5838565358974379,8
2013-07-01 17:28:02,183.31269841269841,490.22063492063489,134.04719733035125,53.342972002092175,315,300,15,2.7473048615873048,8
2013-07-01 17:28:03,186.67721518987341,492.42405063291142,148.17280319339466,64.657944360589653,316,300,16,2.8945762487341788,8
2013-07-01 17:28:04,199.96044303797467,490.84810126582278,172.87025371866463,78.233385250875614,316,300,16,3.0979626113924068,8
2013-07-01 17:28:05,215.25949367088609,493.12183544303798,200.40928535278957,92.889498429721371,316,299,17,3.0751308962025323,8
2013-07-01 17:28:06,207.21202531645571,503.18987341772151,201.15693387355276,96.566608438842636,316,299,17,2.9560312670886089,8
2013-07-01 17:28:07,217.43553459119497,501.06446540880501,223.22096483844021,107.23497046690619,318,300,18,3.0479691106918243,8
2013-07-01 17:28:08,209.26656151419559,504.26498422712933,219.7230544355352,104.26749073630735,317,300,17,3.0774051129337554,8
2013-07-01 17:28:09,192.57255520504731,513.26498422712939,202.15620003540349,95.391577085591351,317,300,17,2.9977533255520523,8
2013-07-01 17:28:10,170.26898734177215,522.6708860759494,173.21612920312623,86.256736974558123,316,300,16,3.1334469506329157,8
2013-07-01 17:28:11,174.02044025157232,518.96383647798746,184.82990404547249,92.345135672627038,318,301,17,3.254929315723273,8
2013-07-01 17:28:12,166.61198738170347,524.52681388012616,162.47806837831746,86.197420628719243,317,300,17,3.1973916075709781,8
2013-07-01 17:28:13,164.48107255520506,529.90536277602519,163.27357629625041,89.7387322513881,317,300,17,3.0290386334384882,8
2013-07-01 17:28:14,160.75628930817609,531.78144654088055,169.92294470428641,94.625612283932611,318,300,18,3.1254701465408834,8
2013-07-01 17:28:15,161.31661442006271,528.02507836990594,176.58518373020456,94.022357828408829,319,301,18,3.1192464401253939,8
2013-07-01 17:28:16,157.21924290220821,528.81230283911668,167.41130764081399,89.160316107640199,317,300,17,3.0562483514195606,8
2013-07-01 17:28:17,149.90822784810126,531.0158227848101,164.03652650347635,84.659418903995117,316,300,16,2.8494917278481018,8
2013-07-01 17:28:18,142.8984126984127,535.38730158730164,157.00254824909092,80.615550830401276,315,300,15,2.8903368507936511,8
2013-07-01 17:28:19,151.97249190938513,533.73624595469255,167.72754476625383,84.518225077653952,309,295,14,2.6260951656957943,8
2013-07-01 17:28:20,147.97889610389609,536.6769480519481,162.31070270057762,83.741217757848062,308,295,13,2.6003599259740291,8
2013-07-01 17:28:21,143.81270358306188,539.29315960912049,158.31497293397442,82.55466827327065,307,295,12,2.6125686097719893,8
2013-07-01 17:28:22,137.29248366013073,541.6650326797386,151.0210502395297,80.570484687544266,306,295,11,2.6332234130718963,8
2013-07-01 17:28:23,136.0311475409836,542.13606557377045,148.52443040777882,78.40135025183848,305,295,10,2.3700575442622958,8
2013-07-01 17:28:24,116.75081433224756,548.83224755700326,118.6904881809356,64.549269593564702,307,300,7,2.3860751824104254,8
2013-07-01 17:28:25,109.63770491803278,552.78032786885251,103.77936674416806,56.856764918498435,305,300,5,2.1404980393442652,8
2013-07-01 17:28:26,101.4402390438247,557.41235059760959,91.289727868707274,50.032232479198832,251,248,3,1.9134723665338653,0
2013-07-01 17:28:27,91.735449735449734,563.61640211640213,65.672777339170594,36.224399555501229,189,188,1,1.7523165830687835,0
2013-07-01 17:28:28,81.5,564.82421875,15.055147967222394,13.300374431374621,128,128,0,1.9313483109374994,0
2013-07-01 17:28:29,86.977941176470594,562.71323529411768,13.395932169246574,14.317903461258776,68,68,0,1.7117976147058824,0
2013-07-01 17:28:30,70.75,571.875,1.8516401995451028,0.35355339059327379,8,8,0,0.95225424999999997,0
2013-07-01 17:28:31,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:32,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:33,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:34,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:35,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:36,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:37,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:38,-1,-1,0,0,0,0,0,0,0
2013-07-01 17:28:39,668.5,429.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:40,668.5,429.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:41,668.5,429.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:42,668.5,429.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:43,668.5,429.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:44,218.0,334.0,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:45,218.0,334.0,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:46,218.0,334.0,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:47,368.5,395.25,212.83914113715082,86.620580695352075,2,0,2,0.0,2
2013-07-01 17:28:48,368.5,395.25,212.83914113715082,86.620580695352075,2,0,2,0.0,2
2013-07-01 17:28:49,519.0,456.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:50,519.0,456.5,0.0,0.0,1,0,1,0.0,2
2013-07-01 17:28:51,672.29999999999995,362.69999999999999,119.75057411135845,151.86120307702035,5,2,3,2.2214511999999997,2
