time,target
2014-12-12T12:11:27.688094,100
2014-12-12T12:11:27.906729,100
2014-12-12T12:11:28.108497,100
2014-12-12T12:11:28.323302,100
2014-12-12T12:11:28.542147,100
2014-12-12T12:11:28.755101,100
2014-12-12T12:11:28.959867,100
2014-12-12T12:11:29.180152,100
2014-12-12T12:11:29.382213,100
2014-12-12T12:11:29.591804,100
2014-12-12T12:11:29.811435,100
2014-12-12T12:11:30.013709,100
2014-12-12T12:11:30.223419,100
2014-12-12T12:11:30.440991,100
2014-12-12T12:11:30.660457,100
2014-12-12T12:11:30.868921,100
2014-12-12T12:11:31.087825,100
2014-12-12T12:11:31.290442,100
2014-12-12T12:11:31.501476,100
2014-12-12T12:11:31.708555,100
2014-12-12T12:11:31.928497,100
2014-12-12T12:11:32.135785,100
2014-12-12T12:11:32.340549,100
2014-12-12T12:11:32.547074,100
2014-12-12T12:11:32.753729,100
2014-12-12T12:11:32.968228,100
2014-12-12T12:11:33.172213,100
2014-12-12T12:11:33.385118,100
2014-12-12T12:11:33.601803,100
2014-12-12T12:11:33.815097,100
2014-12-12T12:11:34.031751,100
2014-12-12T12:11:34.246075,100
2014-12-12T12:11:34.454005,100
2014-12-12T12:11:34.667432,100
2014-12-12T12:11:34.871436,100
2014-12-12T12:11:35.074385,100
2014-12-12T12:11:35.283845,100
2014-12-12T12:11:35.492834,100
2014-12-12T12:11:35.695453,100
2014-12-12T12:11:35.902553,100
2014-12-12T12:11:36.111154,100
2014-12-12T12:11:36.316033,100
2014-12-12T12:11:36.526174,100
2014-12-12T12:11:36.738489,100
2014-12-12T12:11:36.956975,100
2014-12-12T12:11:37.182913,100
2014-12-12T12:11:37.398157,100
2014-12-12T12:11:37.604050,100
2014-12-12T12:11:37.815409,100
2014-12-12T12:11:38.033810,100
2014-12-12T12:11:38.241030,100
2014-12-12T12:11:38.455944,100
2014-12-12T12:11:38.688932,100
2014-12-12T12:11:38.901565,1
2014-12-12T12:11:39.111659,1
2014-12-12T12:11:39.321098,1
2014-12-12T12:11:39.523238,1
2014-12-12T12:11:39.735305,1
2014-12-12T12:11:39.930635,1
2014-12-12T12:11:40.144060,1
2014-12-12T12:11:40.346179,1
2014-12-12T12:11:40.563774,1
2014-12-12T12:11:40.770064,1
2014-12-12T12:11:40.994429,1
2014-12-12T12:11:41.214033,1
2014-12-12T12:11:41.429576,1
2014-12-12T12:11:41.636556,1
2014-12-12T12:11:41.858329,1
2014-12-12T12:11:42.070139,1
2014-12-12T12:11:42.282315,1
2014-12-12T12:11:42.497369,1
2014-12-12T12:11:42.713699,1
2014-12-12T12:11:42.933290,1
2014-12-12T12:11:43.152181,1
2014-12-12T12:11:43.374583,1
2014-12-12T12:11:43.578964,1
2014-12-12T12:11:43.796952,1
2014-12-12T12:11:44.015506,1
2014-12-12T12:11:44.233016,1
2014-12-12T12:11:44.433836,1
2014-12-12T12:11:44.646410,1
2014-12-12T12:11:44.855496,1
2014-12-12T12:11:45.068659,1
2014-12-12T12:11:45.284690,1
2014-12-12T12:11:45.498053,1
2014-12-12T12:11:45.714219,1
2014-12-12T12:11:45.918372,1
2014-12-12T12:11:46.127314,1
2014-12-12T12:11:46.335412,1
2014-12-12T12:11:46.540213,1
2014-12-12T12:11:46.746740,1
2014-12-12T12:11:46.955978,1
2014-12-12T12:11:47.163925,1
2014-12-12T12:11:47.385635,1
2014-12-12T12:11:47.585905,1
2014-12-12T12:11:47.801806,1
2014-12-12T12:11:48.015873,1
2014-12-12T12:11:48.227315,1
2014-12-12T12:11:48.428443,1
2014-12-12T12:11:48.656025,1
2014-12-12T12:11:48.846742,1
2014-12-12T12:11:49.051472,1
2014-12-12T12:11:49.261654,1
2014-12-12T12:11:49.479450,1
2014-12-12T12:11:49.740395,1
2014-12-12T12:11:49.891842,1
2014-12-12T12:11:50.099276,1
2014-12-12T12:11:50.314394,1
2014-12-12T12:11:50.522829,1
2014-12-12T12:11:50.723817,1
2014-12-12T12:11:50.946071,1
2014-12-12T12:11:51.159460,1
2014-12-12T12:11:51.368415,1
2014-12-12T12:11:51.585195,1
2014-12-12T12:11:51.803380,1
2014-12-12T12:11:52.016488,1
2014-12-12T12:11:52.222344,1
2014-12-12T12:11:52.439040,1
2014-12-12T12:11:52.649657,1
2014-12-12T12:11:52.854415,1
2014-12-12T12:11:53.091582,1
2014-12-12T12:11:53.283993,1
2014-12-12T12:11:53.496374,1
2014-12-12T12:11:53.707143,1
2014-12-12T12:11:53.916090,1
2014-12-12T12:11:54.179585,1
2014-12-12T12:11:54.345107,1
2014-12-12T12:11:54.567786,1
2014-12-12T12:11:54.778718,1
2014-12-12T12:11:54.987299,1
2014-12-12T12:11:55.217332,1
2014-12-12T12:11:55.414100,1
2014-12-12T12:11:55.623817,1
2014-12-12T12:11:55.824749,1
2014-12-12T12:11:56.029219,1
2014-12-12T12:11:56.236079,1
2014-12-12T12:11:56.465508,1
2014-12-12T12:11:56.684851,1
2014-12-12T12:11:56.907048,1
2014-12-12T12:11:57.120417,1
2014-12-12T12:11:57.320909,1
2014-12-12T12:11:57.527884,1
2014-12-12T12:11:57.743925,1
2014-12-12T12:11:57.949449,1
2014-12-12T12:11:58.152907,1
2014-12-12T12:11:58.358526,1
2014-12-12T12:11:58.612191,1
2014-12-12T12:11:58.794717,1
2014-12-12T12:11:59.005019,1
2014-12-12T12:11:59.224388,1
2014-12-12T12:11:59.436310,1
2014-12-12T12:11:59.709078,1
2014-12-12T12:11:59.848523,1
2014-12-12T12:12:00.053217,1
2014-12-12T12:12:00.263858,1
2014-12-12T12:12:00.466463,1
2014-12-12T12:12:00.710831,1
2014-12-12T12:12:00.921505,1
2014-12-12T12:12:01.130098,1
2014-12-12T12:12:01.345198,1
2014-12-12T12:12:01.564298,1
2014-12-12T12:12:01.776258,1
2014-12-12T12:12:02.010946,1
2014-12-12T12:12:02.220843,1
2014-12-12T12:12:02.431918,1
2014-12-12T12:12:02.640643,1
2014-12-12T12:12:02.858344,1
2014-12-12T12:12:03.073501,1
2014-12-12T12:12:03.285914,1
2014-12-12T12:12:03.492498,1
2014-12-12T12:12:03.710325,1
2014-12-12T12:12:03.920739,1
2014-12-12T12:12:04.164587,1
2014-12-12T12:12:04.345744,1
2014-12-12T12:12:04.558032,1
2014-12-12T12:12:04.779123,1
2014-12-12T12:12:04.985719,1
2014-12-12T12:12:05.269035,1
2014-12-12T12:12:05.408313,1
2014-12-12T12:12:05.621090,1
2014-12-12T12:12:05.825726,1
2014-12-12T12:12:06.042152,1
2014-12-12T12:12:06.249163,1
2014-12-12T12:12:06.455094,1
2014-12-12T12:12:06.682045,1
2014-12-12T12:12:06.884467,1
2014-12-12T12:12:07.096937,1
2014-12-12T12:12:07.310791,1
2014-12-12T12:12:07.516869,1
2014-12-12T12:12:07.721199,1
2014-12-12T12:12:07.925872,1
2014-12-12T12:12:08.132541,1
2014-12-12T12:12:08.340913,1
2014-12-12T12:12:08.568422,1
2014-12-12T12:12:08.760620,1
2014-12-12T12:12:08.975443,1
2014-12-12T12:12:09.180041,1
2014-12-12T12:12:09.389230,1
2014-12-12T12:12:09.695252,1
2014-12-12T12:12:09.820625,1
2014-12-12T12:12:10.025598,1
2014-12-12T12:12:10.245975,1
2014-12-12T12:12:10.456798,1
2014-12-12T12:12:10.662893,1
2014-12-12T12:12:10.865299,1
2014-12-12T12:12:11.082559,1
2014-12-12T12:12:11.287682,1
2014-12-12T12:12:11.505287,1
2014-12-12T12:12:11.713081,1
2014-12-12T12:12:11.927745,1
2014-12-12T12:12:12.129301,1
2014-12-12T12:12:12.350552,1
2014-12-12T12:12:12.558295,1
2014-12-12T12:12:12.777365,1
2014-12-12T12:12:12.992951,1
2014-12-12T12:12:13.200292,1
2014-12-12T12:12:13.408449,1
2014-12-12T12:12:13.609637,1
2014-12-12T12:12:13.823581,1
2014-12-12T12:12:14.041189,1
2014-12-12T12:12:14.247497,1
2014-12-12T12:12:14.467416,1
2014-12-12T12:12:14.687525,1
2014-12-12T12:12:14.896251,1
2014-12-12T12:12:15.154088,1
2014-12-12T12:12:15.335833,1
2014-12-12T12:12:15.548991,1
2014-12-12T12:12:15.765564,1
2014-12-12T12:12:15.985021,1
2014-12-12T12:12:16.228319,1
2014-12-12T12:12:16.404480,1
2014-12-12T12:12:16.606796,1
2014-12-12T12:12:16.825921,1
2014-12-12T12:12:17.029746,1
2014-12-12T12:12:17.243588,1
2014-12-12T12:12:17.450668,1
2014-12-12T12:12:17.652181,1
2014-12-12T12:12:17.854815,1
2014-12-12T12:12:18.057492,1
2014-12-12T12:12:18.259615,1
2014-12-12T12:12:18.476762,1
2014-12-12T12:12:18.685540,1
2014-12-12T12:12:18.891367,1
2014-12-12T12:12:19.108033,1
2014-12-12T12:12:19.325949,1
2014-12-12T12:12:19.544005,1
2014-12-12T12:12:19.752490,1
2014-12-12T12:12:19.958454,1
2014-12-12T12:12:20.176441,1
2014-12-12T12:12:20.380517,1
2014-12-12T12:12:20.635839,1
2014-12-12T12:12:20.814965,1
2014-12-12T12:12:21.022862,1
2014-12-12T12:12:21.233469,1
2014-12-12T12:12:21.446453,1
2014-12-12T12:12:21.674118,1
2014-12-12T12:12:21.872023,1
2014-12-12T12:12:22.084960,1
2014-12-12T12:12:22.306178,1
2014-12-12T12:12:22.519409,1
2014-12-12T12:12:22.755386,1
2014-12-12T12:12:22.944899,1
2014-12-12T12:12:23.153178,1
2014-12-12T12:12:23.354719,1
2014-12-12T12:12:23.567672,1
2014-12-12T12:12:23.775071,1
2014-12-12T12:12:23.976217,1
2014-12-12T12:12:24.181664,1
2014-12-12T12:12:24.392820,1
2014-12-12T12:12:24.597032,1
2014-12-12T12:12:24.800249,1
2014-12-12T12:12:25.052101,1
2014-12-12T12:12:25.230597,1
2014-12-12T12:12:25.440101,1
2014-12-12T12:12:25.651409,1
2014-12-12T12:12:25.854734,1
2014-12-12T12:12:26.123299,1
2014-12-12T12:12:26.279196,1
2014-12-12T12:12:26.489407,1
2014-12-12T12:12:26.709418,1
2014-12-12T12:12:26.927737,1
2014-12-12T12:12:27.143774,1
2014-12-12T12:12:27.346261,1
2014-12-12T12:12:27.563766,1
2014-12-12T12:12:27.784248,1
2014-12-12T12:12:27.992158,1
2014-12-12T12:12:28.198459,1
2014-12-12T12:12:28.415808,1
2014-12-12T12:12:28.636484,1
2014-12-12T12:12:28.854175,1
2014-12-12T12:12:29.058557,1
2014-12-12T12:12:29.259501,1
2014-12-12T12:12:29.470859,1
2014-12-12T12:12:29.678470,1
2014-12-12T12:12:29.893640,1
2014-12-12T12:12:30.095850,1
2014-12-12T12:12:30.306993,1
2014-12-12T12:12:30.581970,1
2014-12-12T12:12:30.739506,1
2014-12-12T12:12:30.955317,1
2014-12-12T12:12:31.172997,1
2014-12-12T12:12:31.374352,1
2014-12-12T12:12:31.579627,1
2014-12-12T12:12:31.792721,1
2014-12-12T12:12:31.993702,1
2014-12-12T12:12:32.206996,1
2014-12-12T12:12:32.423913,1
2014-12-12T12:12:32.642175,1
2014-12-12T12:12:32.856323,1
2014-12-12T12:12:33.063356,1
2014-12-12T12:12:33.271518,1
2014-12-12T12:12:33.484876,1
2014-12-12T12:12:33.700856,1
2014-12-12T12:12:33.927233,1
2014-12-12T12:12:34.130743,1
2014-12-12T12:12:34.333653,1
2014-12-12T12:12:34.552460,1
2014-12-12T12:12:34.775718,1
2014-12-12T12:12:34.978827,1
2014-12-12T12:12:35.200898,1
2014-12-12T12:12:35.414682,1
2014-12-12T12:12:35.636890,1
2014-12-12T12:12:35.852792,1
2014-12-12T12:12:36.061219,1
2014-12-12T12:12:36.269463,1
2014-12-12T12:12:36.476119,1
2014-12-12T12:12:36.677029,1
2014-12-12T12:12:36.881678,1
2014-12-12T12:12:37.103168,1
2014-12-12T12:12:37.302022,1
2014-12-12T12:12:37.510769,1
2014-12-12T12:12:37.714931,1
2014-12-12T12:12:37.925217,1
2014-12-12T12:12:38.133006,1
2014-12-12T12:12:38.334227,1
2014-12-12T12:12:38.543856,1
2014-12-12T12:12:38.757485,1
2014-12-12T12:12:38.960840,100
2014-12-12T12:12:39.178461,100
2014-12-12T12:12:39.381706,100
2014-12-12T12:12:39.600524,100
2014-12-12T12:12:39.812103,100
2014-12-12T12:12:40.018614,100
2014-12-12T12:12:40.228191,100
2014-12-12T12:12:40.447841,100
2014-12-12T12:12:40.679545,100
2014-12-12T12:12:40.891322,100
2014-12-12T12:12:41.102163,100
2014-12-12T12:12:41.305378,100
2014-12-12T12:12:41.511571,100
2014-12-12T12:12:41.717833,100
2014-12-12T12:12:41.927627,100
2014-12-12T12:12:42.149066,100
2014-12-12T12:12:42.363517,100
2014-12-12T12:12:42.566986,100
2014-12-12T12:12:42.785824,100
2014-12-12T12:12:42.988465,100
2014-12-12T12:12:43.197840,100
2014-12-12T12:12:43.412889,100
2014-12-12T12:12:43.617996,100
2014-12-12T12:12:43.827936,100
2014-12-12T12:12:44.045839,100
2014-12-12T12:12:44.267002,100
2014-12-12T12:12:44.478411,100
2014-12-12T12:12:44.694322,100
2014-12-12T12:12:44.897064,100
2014-12-12T12:12:45.100302,100
2014-12-12T12:12:45.316380,100
2014-12-12T12:12:45.523513,100
2014-12-12T12:12:45.740615,100
2014-12-12T12:12:45.954195,100
2014-12-12T12:12:46.170943,100
2014-12-12T12:12:46.389712,100
2014-12-12T12:12:46.593408,100
2014-12-12T12:12:46.801862,100
2014-12-12T12:12:47.017790,100
2014-12-12T12:12:47.233457,100
2014-12-12T12:12:47.438886,100
2014-12-12T12:12:47.645625,100
2014-12-12T12:12:47.860636,100
2014-12-12T12:12:48.066381,100
2014-12-12T12:12:48.276801,100
2014-12-12T12:12:48.495812,100
2014-12-12T12:12:48.705842,100
2014-12-12T12:12:48.924674,100
2014-12-12T12:12:49.138886,100
2014-12-12T12:12:49.342616,100
2014-12-12T12:12:49.557042,100
2014-12-12T12:12:49.766983,100
2014-12-12T12:12:49.988781,100
2014-12-12T12:12:50.191566,100
2014-12-12T12:12:50.396292,100
2014-12-12T12:12:50.610812,100
2014-12-12T12:12:50.832073,100
2014-12-12T12:12:51.030444,100
2014-12-12T12:12:51.244119,100
2014-12-12T12:12:51.448126,100
2014-12-12T12:12:51.653779,100
2014-12-12T12:12:51.895141,100
2014-12-12T12:12:52.080178,100
2014-12-12T12:12:52.293195,100
2014-12-12T12:12:52.508695,100
2014-12-12T12:12:52.710359,100
2014-12-12T12:12:52.935691,100
2014-12-12T12:12:53.142473,100
2014-12-12T12:12:53.343916,100
2014-12-12T12:12:53.548017,100
2014-12-12T12:12:53.769253,100
2014-12-12T12:12:53.981312,100
2014-12-12T12:12:54.196637,100
2014-12-12T12:12:54.399220,100
2014-12-12T12:12:54.601149,100
2014-12-12T12:12:54.804761,100
2014-12-12T12:12:55.023349,100
2014-12-12T12:12:55.226904,100
2014-12-12T12:12:55.429386,100
2014-12-12T12:12:55.647628,100
2014-12-12T12:12:55.854256,100
2014-12-12T12:12:56.070664,100
2014-12-12T12:12:56.273038,100
2014-12-12T12:12:56.476030,100
2014-12-12T12:12:56.696642,100
2014-12-12T12:12:56.913310,100
2014-12-12T12:12:57.120388,100
2014-12-12T12:12:57.335764,100
2014-12-12T12:12:57.557548,100
2014-12-12T12:12:57.765859,100
2014-12-12T12:12:57.973604,100
2014-12-12T12:12:58.183523,100
2014-12-12T12:12:58.394505,100
2014-12-12T12:12:58.600323,100
2014-12-12T12:12:58.812473,100
2014-12-12T12:12:59.024808,6
2014-12-12T12:12:59.237410,6
2014-12-12T12:12:59.445086,6
2014-12-12T12:12:59.656076,6
2014-12-12T12:12:59.865991,6
2014-12-12T12:13:00.072476,6
2014-12-12T12:13:00.324171,6
2014-12-12T12:13:00.490506,6
2014-12-12T12:13:00.700898,6
2014-12-12T12:13:00.917432,6
2014-12-12T12:13:01.128696,6
2014-12-12T12:13:01.396929,6
2014-12-12T12:13:01.555398,6
2014-12-12T12:13:01.773970,6
2014-12-12T12:13:01.978907,6
2014-12-12T12:13:02.198243,6
2014-12-12T12:13:02.408971,6
2014-12-12T12:13:02.620046,6
2014-12-12T12:13:02.822205,6
2014-12-12T12:13:03.031250,6
2014-12-12T12:13:03.249740,6
2014-12-12T12:13:03.461535,6
2014-12-12T12:13:03.675043,6
2014-12-12T12:13:03.888628,6
2014-12-12T12:13:04.093318,6
2014-12-12T12:13:04.301345,6
2014-12-12T12:13:04.519160,6
2014-12-12T12:13:04.737059,6
2014-12-12T12:13:04.951649,6
2014-12-12T12:13:05.177517,6
2014-12-12T12:13:05.385318,6
2014-12-12T12:13:05.598805,6
2014-12-12T12:13:05.813169,6
2014-12-12T12:13:06.026929,6
2014-12-12T12:13:06.246617,6
2014-12-12T12:13:06.465763,6
2014-12-12T12:13:06.683087,6
2014-12-12T12:13:06.903929,6
2014-12-12T12:13:07.112613,6
2014-12-12T12:13:07.332727,6
2014-12-12T12:13:07.539261,6
2014-12-12T12:13:07.758059,6
2014-12-12T12:13:07.989382,6
2014-12-12T12:13:08.210361,6
2014-12-12T12:13:08.411656,6
2014-12-12T12:13:08.623666,6
2014-12-12T12:13:08.843212,6
2014-12-12T12:13:09.069940,6
2014-12-12T12:13:09.282636,6
2014-12-12T12:13:09.499745,6
2014-12-12T12:13:09.701806,6
2014-12-12T12:13:09.916995,6
2014-12-12T12:13:10.135171,6
2014-12-12T12:13:10.350828,6
2014-12-12T12:13:10.559695,6
2014-12-12T12:13:10.760560,6
2014-12-12T12:13:10.964077,6
2014-12-12T12:13:11.178136,6
2014-12-12T12:13:11.385487,6
2014-12-12T12:13:11.600341,6
2014-12-12T12:13:11.805761,6
2014-12-12T12:13:12.019209,6
2014-12-12T12:13:12.249681,6
2014-12-12T12:13:12.436767,6
2014-12-12T12:13:12.640971,6
2014-12-12T12:13:12.855470,6
2014-12-12T12:13:13.065328,6
2014-12-12T12:13:13.342352,6
2014-12-12T12:13:13.484298,6
2014-12-12T12:13:13.685327,6
2014-12-12T12:13:13.889285,6
2014-12-12T12:13:14.097412,6
2014-12-12T12:13:14.313557,6
2014-12-12T12:13:14.531804,6
2014-12-12T12:13:14.737745,6
2014-12-12T12:13:14.951542,6
2014-12-12T12:13:15.180988,6
2014-12-12T12:13:15.399672,6
2014-12-12T12:13:15.608331,6
2014-12-12T12:13:15.811010,6
2014-12-12T12:13:16.023465,6
2014-12-12T12:13:16.243018,6
2014-12-12T12:13:16.446843,6
2014-12-12T12:13:16.655476,6
2014-12-12T12:13:16.875130,6
2014-12-12T12:13:17.081119,6
2014-12-12T12:13:17.286752,6
2014-12-12T12:13:17.504989,6
2014-12-12T12:13:17.722578,6
2014-12-12T12:13:17.941391,6
2014-12-12T12:13:18.147783,6
2014-12-12T12:13:18.365181,6
2014-12-12T12:13:18.570396,6
2014-12-12T12:13:18.779538,6
2014-12-12T12:13:18.980780,6
2014-12-12T12:13:19.193884,6
2014-12-12T12:13:19.400515,6
2014-12-12T12:13:19.604110,6
2014-12-12T12:13:19.854487,6
2014-12-12T12:13:20.019418,6
2014-12-12T12:13:20.235816,6
2014-12-12T12:13:20.445088,6
2014-12-12T12:13:20.650393,6
2014-12-12T12:13:20.869976,6
2014-12-12T12:13:21.071803,6
2014-12-12T12:13:21.289034,6
2014-12-12T12:13:21.498506,6
2014-12-12T12:13:21.718912,6
2014-12-12T12:13:21.923846,6
2014-12-12T12:13:22.132888,6
2014-12-12T12:13:22.348075,6
2014-12-12T12:13:22.554790,6
2014-12-12T12:13:22.769315,6
2014-12-12T12:13:22.975621,6
2014-12-12T12:13:23.186953,6
2014-12-12T12:13:23.394405,6
2014-12-12T12:13:23.597802,6
2014-12-12T12:13:23.812669,6
2014-12-12T12:13:24.020877,6
2014-12-12T12:13:24.225706,6
2014-12-12T12:13:24.426329,6
2014-12-12T12:13:24.639540,6
2014-12-12T12:13:24.857068,6
2014-12-12T12:13:25.070035,6
2014-12-12T12:13:25.288474,6
2014-12-12T12:13:25.498164,6
2014-12-12T12:13:25.712653,6
2014-12-12T12:13:25.925590,6
2014-12-12T12:13:26.131493,6
2014-12-12T12:13:26.361596,6
2014-12-12T12:13:26.549432,6
2014-12-12T12:13:26.767613,6
2014-12-12T12:13:26.972835,6
2014-12-12T12:13:27.193134,6
2014-12-12T12:13:27.442972,6
2014-12-12T12:13:27.620287,6
2014-12-12T12:13:27.836792,6
2014-12-12T12:13:28.041882,6
2014-12-12T12:13:28.255825,6
2014-12-12T12:13:28.464444,6
2014-12-12T12:13:28.681326,6
2014-12-12T12:13:28.888042,6
2014-12-12T12:13:29.096058,6
2014-12-12T12:13:29.309188,6
2014-12-12T12:13:29.513554,6
2014-12-12T12:13:29.716186,6
2014-12-12T12:13:29.925727,6
2014-12-12T12:13:30.140700,6
2014-12-12T12:13:30.361351,6
2014-12-12T12:13:30.574999,6
2014-12-12T12:13:30.789191,6
2014-12-12T12:13:31.007773,6
2014-12-12T12:13:31.217085,6
2014-12-12T12:13:31.433548,6
2014-12-12T12:13:31.644082,6
2014-12-12T12:13:31.860099,6
2014-12-12T12:13:32.068169,6
2014-12-12T12:13:32.283879,6
2014-12-12T12:13:32.491782,6
2014-12-12T12:13:32.704769,6
2014-12-12T12:13:32.913680,6
2014-12-12T12:13:33.116204,6
2014-12-12T12:13:33.330894,6
2014-12-12T12:13:33.536673,6
2014-12-12T12:13:33.753215,6
2014-12-12T12:13:33.954809,6
2014-12-12T12:13:34.183041,6
2014-12-12T12:13:34.383417,6
2014-12-12T12:13:34.602321,6
2014-12-12T12:13:34.809810,6
2014-12-12T12:13:35.034775,6
2014-12-12T12:13:35.245672,6
2014-12-12T12:13:35.447478,6
2014-12-12T12:13:35.658439,6
2014-12-12T12:13:35.879044,6
2014-12-12T12:13:36.102700,6
2014-12-12T12:13:36.300648,6
2014-12-12T12:13:36.513034,6
2014-12-12T12:13:36.716645,6
2014-12-12T12:13:36.931616,6
2014-12-12T12:13:37.193884,6
2014-12-12T12:13:37.336743,6
2014-12-12T12:13:37.547279,6
2014-12-12T12:13:37.762312,6
2014-12-12T12:13:37.966355,6
2014-12-12T12:13:38.176164,6
2014-12-12T12:13:38.397274,6
2014-12-12T12:13:38.601782,6
2014-12-12T12:13:38.806444,6
2014-12-12T12:13:39.015175,6
2014-12-12T12:13:39.233983,6
2014-12-12T12:13:39.453651,6
2014-12-12T12:13:39.665507,6
2014-12-12T12:13:39.877076,6
2014-12-12T12:13:40.084126,6
2014-12-12T12:13:40.304400,6
2014-12-12T12:13:40.525552,6
2014-12-12T12:13:40.726623,6
2014-12-12T12:13:40.939523,6
2014-12-12T12:13:41.145518,6
2014-12-12T12:13:41.346800,6
2014-12-12T12:13:41.558785,6
2014-12-12T12:13:41.773515,6
2014-12-12T12:13:41.983442,6
2014-12-12T12:13:42.207732,6
2014-12-12T12:13:42.424062,6
2014-12-12T12:13:42.680372,6
2014-12-12T12:13:42.840611,6
2014-12-12T12:13:43.050218,6
2014-12-12T12:13:43.267723,6
2014-12-12T12:13:43.472700,6
2014-12-12T12:13:43.724873,6
2014-12-12T12:13:43.902347,6
2014-12-12T12:13:44.109268,6
2014-12-12T12:13:44.317591,6
2014-12-12T12:13:44.533875,6
2014-12-12T12:13:44.747868,6
2014-12-12T12:13:44.963779,6
2014-12-12T12:13:45.183242,6
2014-12-12T12:13:45.399041,6
2014-12-12T12:13:45.608094,6
2014-12-12T12:13:45.813299,6
2014-12-12T12:13:46.029971,6
2014-12-12T12:13:46.234601,6
2014-12-12T12:13:46.449798,6
2014-12-12T12:13:46.700089,6
2014-12-12T12:13:46.913097,6
2014-12-12T12:13:47.138536,6
2014-12-12T12:13:47.345851,6
2014-12-12T12:13:47.550345,6
2014-12-12T12:13:47.756567,6
2014-12-12T12:13:47.975409,6
2014-12-12T12:13:48.229402,6
2014-12-12T12:13:48.411659,6
2014-12-12T12:13:48.620967,6
2014-12-12T12:13:48.821687,6
2014-12-12T12:13:49.027949,6
2014-12-12T12:13:49.259614,6
2014-12-12T12:13:49.457911,6
2014-12-12T12:13:49.676895,6
2014-12-12T12:13:49.887677,6
2014-12-12T12:13:50.093585,6
2014-12-12T12:13:50.315091,6
2014-12-12T12:13:50.521992,6
2014-12-12T12:13:50.728732,6
2014-12-12T12:13:50.939382,6
2014-12-12T12:13:51.147560,6
2014-12-12T12:13:51.349537,6
2014-12-12T12:13:51.572845,6
2014-12-12T12:13:51.780943,6
2014-12-12T12:13:51.991222,6
2014-12-12T12:13:52.209423,6
2014-12-12T12:13:52.411374,6
2014-12-12T12:13:52.674113,6
2014-12-12T12:13:52.836697,6
2014-12-12T12:13:53.043011,6
2014-12-12T12:13:53.256399,6
2014-12-12T12:13:53.473837,6
2014-12-12T12:13:53.706592,6
2014-12-12T12:13:53.898713,6
2014-12-12T12:13:54.107396,6
2014-12-12T12:13:54.327800,6
2014-12-12T12:13:54.534648,6
2014-12-12T12:13:54.753055,6
2014-12-12T12:13:54.978253,6
2014-12-12T12:13:55.195959,6
2014-12-12T12:13:55.408406,6
2014-12-12T12:13:55.629828,6
2014-12-12T12:13:55.842167,6
2014-12-12T12:13:56.056020,6
2014-12-12T12:13:56.265195,6
2014-12-12T12:13:56.467732,6
2014-12-12T12:13:56.677526,6
2014-12-12T12:13:56.886520,6
2014-12-12T12:13:57.104878,6
2014-12-12T12:13:57.300015,6
2014-12-12T12:13:57.501655,6
2014-12-12T12:13:57.703478,6
2014-12-12T12:13:57.918858,6
2014-12-12T12:13:58.173683,6
2014-12-12T12:13:58.347922,6
2014-12-12T12:13:58.549656,6
2014-12-12T12:13:58.758660,6
2014-12-12T12:13:58.977867,100
2014-12-12T12:13:59.178954,100
2014-12-12T12:13:59.383840,100
2014-12-12T12:13:59.593947,100
2014-12-12T12:13:59.813137,100
2014-12-12T12:14:00.021350,100
2014-12-12T12:14:00.229758,100
2014-12-12T12:14:00.431298,100
2014-12-12T12:14:00.637172,100
2014-12-12T12:14:00.849504,100
2014-12-12T12:14:01.054690,100
2014-12-12T12:14:01.265941,100
2014-12-12T12:14:01.466627,100
2014-12-12T12:14:01.675982,100
2014-12-12T12:14:01.885602,100
2014-12-12T12:14:02.105574,100
2014-12-12T12:14:02.322647,100
2014-12-12T12:14:02.547493,100
2014-12-12T12:14:02.758616,100
2014-12-12T12:14:02.960115,100
2014-12-12T12:14:03.168966,100
2014-12-12T12:14:03.378776,100
2014-12-12T12:14:03.601390,100
2014-12-12T12:14:03.805597,100
2014-12-12T12:14:04.023495,100
2014-12-12T12:14:04.229337,100
2014-12-12T12:14:04.443432,100
2014-12-12T12:14:04.655499,100
2014-12-12T12:14:04.857536,100
2014-12-12T12:14:05.065705,100
2014-12-12T12:14:05.278664,100
2014-12-12T12:14:05.480493,100
2014-12-12T12:14:05.692023,100
2014-12-12T12:14:05.896389,100
2014-12-12T12:14:06.113602,100
2014-12-12T12:14:06.320585,100
2014-12-12T12:14:06.539881,100
2014-12-12T12:14:06.752529,100
2014-12-12T12:14:06.955983,100
2014-12-12T12:14:07.159887,100
2014-12-12T12:14:07.366745,100
2014-12-12T12:14:07.584360,100
2014-12-12T12:14:07.789778,100
2014-12-12T12:14:07.998572,100
2014-12-12T12:14:08.219253,100
2014-12-12T12:14:08.428226,100
2014-12-12T12:14:08.632727,100
2014-12-12T12:14:08.854089,100
2014-12-12T12:14:09.060626,100
2014-12-12T12:14:09.277277,100
2014-12-12T12:14:09.482482,100
2014-12-12T12:14:09.702803,100
2014-12-12T12:14:09.915072,100
2014-12-12T12:14:10.117958,100
2014-12-12T12:14:10.329521,100
2014-12-12T12:14:10.546772,100
2014-12-12T12:14:10.765325,100
2014-12-12T12:14:10.971299,100
2014-12-12T12:14:11.191124,100
2014-12-12T12:14:11.399997,100
2014-12-12T12:14:11.607671,100
2014-12-12T12:14:11.828143,100
